timestamp,temperature,vibration,pressure,motor_current,power,failure
2025-01-01 00:00:00,77.48357076505616,0.5152480635954594,93.21505269512778,9.71315356708214,2136.8937847580705,0.0
2025-01-01 00:01:00,74.3386839950467,0.5093121763643289,96.99501453763452,9.944690026153587,2187.831805753789,0.0
2025-01-01 00:02:00,78.29845069058307,0.2408513581387877,94.12620272301456,10.148592423868363,2232.69033325104,0.0
2025-01-01 00:03:00,82.7051537781457,0.5339369470319111,101.25418796297048,11.923724421994216,2623.2193728387274,0.0
2025-01-01 00:04:00,73.94922511453906,0.7464857950293813,112.17177196154536,8.54556271241176,1880.0237967305873,0.0
2025-01-01 00:05:00,73.97928269156014,0.3450285522299747,92.53952422243135,8.357295175743362,1838.6049386635395,0.0
2025-01-01 00:06:00,83.07599203937026,0.809516512225247,110.30808491407296,12.533215471563716,2757.3074037440174,0.0
2025-01-01 00:07:00,79.0470440932797,0.6973099662928415,92.53306335572304,9.144667332075782,2011.826813056672,0.0
2025-01-01 00:08:00,72.89242000825517,0.452833378334202,91.92338110491436,7.5538599388225105,1661.8491865409524,0.0
2025-01-01 00:09:00,77.98248965768619,0.5712891840037377,108.63542858302608,9.119636595719046,2006.32005105819,0.0
2025-01-01 00:10:00,72.9824714980106,0.9191645783293264,109.71863038353102,9.439747850202968,2076.744527044653,0.0
2025-01-01 00:11:00,73.00075174880581,0.7461049309122055,109.06310022872172,13.219725627670565,2908.3396380875242,0.0
2025-01-01 00:12:00,76.56901947611453,0.6010373071696411,87.4407061149592,11.969388464181597,2633.2654621199513,0.0
2025-01-01 00:13:00,65.82257856173776,0.5516191888295597,95.98878986099072,12.424701161606732,2733.4342555534813,0.0
2025-01-01 00:14:00,66.794123375986,0.6143430228738829,108.92774015095182,11.779518130877296,2591.493988793005,0.0
2025-01-01 00:15:00,72.63696575821255,0.4965239477565528,101.1627574130013,12.0419551447031,2649.230131834682,0.0
2025-01-01 00:16:00,70.41389381070356,0.1777723172229484,90.05982055865148,8.783185550964587,1932.3008212122093,0.0
2025-01-01 00:17:00,77.07888425964003,1.006993483405859,105.4292587190272,9.772011554847587,2149.8425420664694,0.0
2025-01-01 00:18:00,70.99707461869731,0.6294487244195226,93.74725240392424,8.199234372720692,1803.8315619985524,0.0
2025-01-01 00:19:00,68.50517014872075,0.6778291586579431,118.88972957625082,9.767920157391677,2148.942434626169,0.0
2025-01-01 00:20:00,82.92436946803157,0.5864243128940155,116.44195732988892,11.566918523010749,2544.7220750623646,0.0
2025-01-01 00:21:00,74.49662145310035,0.45077885553448,107.08347918944403,10.477667554802167,2305.086862056477,0.0
2025-01-01 00:22:00,75.99245873628035,0.56040388824638,114.7014299024323,12.8412342088675,2825.0715259508497,0.0
2025-01-01 00:23:00,68.56032603165542,0.2774866380522309,101.78802510577168,7.945190736453131,1747.9419620196888,0.0
2025-01-01 00:24:00,72.99133415648211,1.0525499557830744,108.84312124226354,11.238225961099156,2472.409711441814,1.0
2025-01-01 00:25:00,76.29697019132115,0.3499876050981735,116.01446502430711,7.750846810518635,1705.1862983140998,0.0
2025-01-01 00:26:00,70.01642455451574,0.3902444038270207,103.74064088732187,10.445483752223032,2298.006425489067,0.0
2025-01-01 00:27:00,77.67884056274526,0.50832380798085,98.782045736552,11.747450335451925,2584.4390737994236,0.0
2025-01-01 00:28:00,72.82603498440929,0.8537191407495874,84.33582780823437,9.847404344352668,2166.428955757587,1.0
2025-01-01 00:29:00,74.39955469269243,0.5987245283878838,100.5987038122164,11.388261022060185,2505.417424853241,0.0
2025-01-01 00:30:00,72.87819955220752,0.3483047160585046,109.71211953454728,8.376112868118968,1842.744830986173,0.0
2025-01-01 00:31:00,85.17674399959313,0.8460991372150345,110.9819227374237,6.977737735956714,1535.102301910477,0.0
2025-01-01 00:32:00,75.87639584588328,0.7411216533421469,106.61678727313904,11.428686568166594,2514.3110449966507,0.0
2025-01-01 00:33:00,70.68376179214161,0.7022890864781905,96.20753644524612,13.81212594712517,3038.667708367537,0.0
2025-01-01 00:34:00,80.1133781950481,0.7374200464030927,81.89954036807768,8.341461331170935,1835.1214928576057,0.0
2025-01-01 00:35:00,69.92467247772102,1.0728072504061863,96.7626668992462,12.7873519360723,2813.217425935906,0.0
2025-01-01 00:36:00,77.10134286626123,1.0306061242504807,98.71825944152292,10.439188448045307,2296.6214585699677,0.0
2025-01-01 00:37:00,66.28670269159866,0.455886989215079,98.67913251309577,7.690301393613027,1691.866306594866,0.0
2025-01-01 00:38:00,69.47204293842414,0.9176406422920992,108.04051887463972,8.107980458267773,1783.75570081891,0.0
2025-01-01 00:39:00,77.12508789325831,0.6691215775931939,121.75806696666952,10.411830118025527,2290.602625965616,0.0
2025-01-01 00:40:00,79.86080902202119,0.6919221463630518,103.18275222181782,9.580567464833171,2107.724842263298,0.0
2025-01-01 00:41:00,77.05289504273466,0.2532546463941995,99.82610483641008,7.772858592078461,1710.0288902572615,0.0
