timestamp,temperature,vibration,pressure,motor_current,failure
2025-01-01 00:00:00,77.48357076505616,0.5152480635954594,93.21505269512778,9.713153567082141,0.0
2025-01-01 00:01:00,74.3386839950467,0.5093121763643289,96.99501453763452,9.944690026153587,0.0
2025-01-01 00:02:00,78.29845069058307,0.24085135813878772,94.12620272301457,10.148592423868363,0.0
2025-01-01 00:03:00,82.7051537781457,0.5339369470319111,101.25418796297049,11.923724421994217,0.0
2025-01-01 00:04:00,73.94922511453906,0.7464857950293813,112.17177196154536,8.54556271241176,0.0
2025-01-01 00:05:00,73.97928269156014,0.34502855222997475,92.53952422243137,8.357295175743362,0.0
2025-01-01 00:06:00,83.07599203937026,0.809516512225247,110.30808491407296,12.533215471563716,0.0
2025-01-01 00:07:00,79.0470440932797,0.6973099662928415,92.53306335572303,9.144667332075782,0.0
2025-01-01 00:08:00,72.89242000825517,0.452833378334202,91.92338110491437,7.5538599388225105,0.0
2025-01-01 00:09:00,77.98248965768619,0.5712891840037377,108.63542858302607,9.119636595719046,0.0
2025-01-01 00:10:00,72.9824714980106,0.9191645783293265,109.71863038353102,9.439747850202968,0.0
2025-01-01 00:11:00,73.00075174880581,0.7461049309122055,109.06310022872171,13.219725627670563,0.0
2025-01-01 00:12:00,76.56901947611453,0.6010373071696411,87.4407061149592,11.969388464181595,0.0
2025-01-01 00:13:00,65.82257856173776,0.5516191888295597,95.98878986099072,12.424701161606732,0.0
2025-01-01 00:14:00,66.794123375986,0.6143430228738829,108.92774015095182,11.779518130877296,0.0
2025-01-01 00:15:00,72.63696575821255,0.49652394775655284,101.1627574130013,12.0419551447031,0.0
2025-01-01 00:16:00,70.41389381070356,0.1777723172229484,90.05982055865148,8.783185550964587,0.0
2025-01-01 00:17:00,77.07888425964003,1.006993483405859,105.42925871902719,9.772011554847587,0.0
2025-01-01 00:18:00,70.99707461869731,0.6294487244195226,93.74725240392425,8.199234372720692,0.0
2025-01-01 00:19:00,68.50517014872075,0.6778291586579431,118.88972957625082,9.767920157391675,0.0
2025-01-01 00:20:00,82.92436946803157,0.5864243128940155,116.44195732988892,11.566918523010749,0.0
2025-01-01 00:21:00,74.49662145310035,0.45077885553448,107.08347918944403,10.477667554802167,0.0
2025-01-01 00:22:00,75.99245873628035,0.56040388824638,114.7014299024323,12.8412342088675,0.0
2025-01-01 00:23:00,68.56032603165542,0.27748663805223095,101.78802510577167,7.945190736453131,0.0
2025-01-01 00:24:00,72.99133415648211,1.0525499557830744,108.84312124226354,11.238225961099156,1.0
2025-01-01 00:25:00,76.29697019132115,0.3499876050981735,116.01446502430711,7.750846810518635,0.0
2025-01-01 00:26:00,70.01642455451574,0.39024440382702075,103.74064088732187,10.445483752223033,0.0
2025-01-01 00:27:00,77.67884056274526,0.50832380798085,98.78204573655199,11.747450335451925,0.0
2025-01-01 00:28:00,72.82603498440929,0.8537191407495874,84.33582780823437,9.847404344352668,1.0
2025-01-01 00:29:00,74.39955469269243,0.5987245283878838,100.59870381221641,11.388261022060183,0.0
2025-01-01 00:30:00,72.87819955220752,0.34830471605850466,109.71211953454728,8.376112868118968,0.0
2025-01-01 00:31:00,85.17674399959313,0.8460991372150345,110.9819227374237,6.977737735956714,0.0
2025-01-01 00:32:00,75.87639584588328,0.7411216533421469,106.61678727313904,11.428686568166594,0.0
2025-01-01 00:33:00,70.68376179214161,0.7022890864781905,96.20753644524612,13.81212594712517,0.0
2025-01-01 00:34:00,80.1133781950481,0.7374200464030927,81.89954036807768,8.341461331170935,0.0
2025-01-01 00:35:00,69.92467247772102,1.0728072504061865,96.7626668992462,12.7873519360723,0.0
2025-01-01 00:36:00,77.10134286626123,1.0306061242504807,98.71825944152293,10.439188448045307,0.0
2025-01-01 00:37:00,66.28670269159866,0.45588698921507903,98.67913251309577,7.690301393613027,0.0
2025-01-01 00:38:00,69.47204293842414,0.9176406422920991,108.04051887463973,8.107980458267773,0.0
2025-01-01 00:39:00,77.12508789325831,0.6691215775931939,121.75806696666953,10.411830118025529,0.0
2025-01-01 00:40:00,79.86080902202119,0.6919221463630518,103.18275222181782,9.580567464833171,0.0
2025-01-01 00:41:00,77.05289504273466,0.2532546463941995,99.82610483641007,7.772858592078461,0.0
